img_file,Model_Probabilities,Model_classification,Confidence_classification,BRISQUE,BRISQUE_classification,NIQE,NIQE_classification,ILNIQE,ILNIQE_classification,Laplacian,Laplacian_classification,Sobel,Sobel_classification,FFT,FFT_classification,Overall_classification
97624df3-f908-4557-aacb-b5bbf725ab05.png,"[0.3398008942604065, 0.6601991653442383]",sharp,Baixa confiança,8.04119873046875,good quality,4.647525783066404,good quality,43.4417215842437,good quality,31759403.78946385,good quality,15.723040580749512,low quality,165.46820852509654,good quality,good quality
e8fa499c-61b3-44c0-878b-f410aecaca9a.png,"[0.00244944728910923, 0.9975505471229553]",sharp,Boa confiança,14.11492919921875,good quality,4.113275254146378,good quality,52.73070784334976,good quality,3332070.44258418,low quality,6.999843923873562,low quality,186.3013189806636,good quality,good quality
eb9149bc-746c-4038-8045-90848c5f8b43.png,"[0.05414295941591263, 0.9458569884300232]",sharp,Baixa confiança,16.86053466796875,good quality,3.95942656944854,good quality,58.55771203670977,good quality,4559104.722306795,low quality,12.854165224402042,low quality,170.62764094528632,good quality,good quality
c21c31dd-461b-4538-84b9-dadf088ab149.png,"[0.014995415695011616, 0.9850045442581177]",sharp,Boa confiança,7.66571044921875,good quality,4.497576569700004,good quality,56.7891481375635,good quality,3295268.2626913125,low quality,9.78172995664315,low quality,184.9005958609534,good quality,good quality
75ea6a64-c46b-40c6-b5fa-a1a5459e0cdf.png,"[0.005350029096007347, 0.9946499466896057]",sharp,Boa confiança,22.61834716796875,good quality,5.344784118808338,good quality,62.52476101700803,good quality,7138758.9216904985,low quality,14.844731330871582,low quality,150.89996933147197,good quality,good quality
f6565aad-837a-40ea-a11d-632e751f3a96.png,"[0.6158753633499146, 0.38412460684776306]",blurred,Baixa confiança,22.96356201171875,good quality,5.939454917486507,good quality,50.4387401470345,good quality,5322613.453884901,low quality,8.575457572937012,low quality,151.1849556531476,good quality,good quality
6542f538-6dca-46e6-869a-b9fd1dcfda04.png,"[0.024424958974123, 0.9755750894546509]",sharp,Baixa confiança,5.17596435546875,good quality,4.0750713669988246,good quality,53.4576622465102,good quality,19355810.74164517,low quality,19.581451416015625,low quality,158.0308879030123,good quality,good quality
390ed1f6-c96a-46e8-977b-be4d6e1c36ab.png,"[0.006138691678643227, 0.9938613176345825]",sharp,Boa confiança,19.94696044921875,good quality,6.726340626487512,good quality,44.77642973995759,good quality,44481331.10522327,good quality,18.030296325683597,low quality,161.53557296126274,good quality,good quality
f2f31642-0c36-4277-9864-d65be8b006c3.png,"[0.49241963028907776, 0.5075803399085999]",sharp,Baixa confiança,11.38348388671875,good quality,5.888721385116801,good quality,42.111871453237015,good quality,10462367.028863529,low quality,7.009307861328125,low quality,154.955123832462,good quality,good quality
ff44dff3-cef6-4105-8647-e2bbb73f84b5.png,"[0.6164038777351379, 0.3835962116718292]",blurred,Baixa confiança,10.49530029296875,good quality,6.390593152897719,good quality,46.996550135761424,good quality,18877100.630273577,low quality,20.686342239379883,low quality,156.46408553731828,good quality,good quality
eb90f7e7-ba3e-40c9-b0a7-2d404340634c.png,"[0.6859102845191956, 0.31408968567848206]",blurred,Baixa confiança,24.16375732421875,good quality,6.153919606980399,good quality,65.15234288244784,good quality,3132120.8738810057,low quality,12.535325421320792,low quality,161.23835165640563,good quality,good quality
fd936f26-eb98-45cf-8e45-68f52a81cc24.png,"[0.22158639132976532, 0.7784136533737183]",sharp,Baixa confiança,11.32391357421875,good quality,2.9965919327035606,good quality,45.294078416831375,good quality,11488835.872930149,low quality,13.33901023864746,low quality,155.04079739737895,good quality,good quality
eefe37dc-c776-4d08-924f-9f9efef71123.png,"[0.002711295383051038, 0.997288703918457]",sharp,Boa confiança,21.59783935546875,good quality,5.888355823247159,good quality,49.384664051746526,good quality,797664.7326219149,low quality,19.702948829994963,low quality,136.02247754244482,good quality,good quality
ef37c82b-96ba-4e9e-9573-acb6312b119f.png,"[0.3871557414531708, 0.6128442287445068]",sharp,Baixa confiança,14.98992919921875,good quality,3.602121488102342,good quality,55.34524679940413,good quality,14113654.707091425,low quality,21.72593879699707,low quality,156.8460328623333,good quality,good quality
520d14bd-54dd-453d-a712-632dc74923e3.png,"[0.0007667091558687389, 0.9992332458496094]",sharp,Boa confiança,20.24188232421875,good quality,5.4639580363711255,good quality,69.49025327815846,good quality,521477.5866032246,low quality,26.4168875799055,good quality,136.36088014800026,good quality,good quality
f3a1fa95-3c79-4c64-8523-a9f0c9d92885.png,"[0.6833304166793823, 0.31666961312294006]",blurred,Baixa confiança,39.56951904296875,good quality,7.276717313734712,low quality,57.59511059619621,good quality,585326.3454176909,low quality,24.21417051436197,low quality,136.56766281211958,good quality,low quality
67665fea-3f1f-47b8-938b-97c8ed63dbf8.png,"[0.010476198047399521, 0.9895238280296326]",sharp,Boa confiança,16.13836669921875,good quality,5.392129076043561,good quality,49.55664267585649,good quality,498054.75549088186,low quality,19.64897803130681,low quality,140.56428748861623,good quality,good quality
c746f756-5530-45c3-904d-c33adbfb2624.png,"[0.0012673259479925036, 0.9987326264381409]",sharp,Boa confiança,22.12518310546875,good quality,4.36228866702981,good quality,45.08676746126985,good quality,492684.12742664746,low quality,12.93978127824876,low quality,139.71507570636552,good quality,good quality
4c231c96-9a3c-4b57-ae93-6fcb7265aad1.png,"[0.99275803565979, 0.007241931743919849]",blurred,Boa confiança,35.70330810546875,good quality,6.994188491750332,good quality,81.08258949063283,good quality,1586147.6346718185,low quality,9.465996742248535,low quality,144.2880866041247,good quality,good quality
aa5a3ec7-2547-423a-b270-3a4c8b8970ea.png,"[0.5100395083427429, 0.4899604618549347]",blurred,Baixa confiança,30.03240966796875,good quality,6.242888834286313,good quality,71.12554327503062,good quality,529996.709671993,low quality,17.761968738295664,low quality,143.53665847355046,good quality,good quality
03d8c7c8-7cd1-4fdc-a656-3ca4da696af5.png,"[0.9998487234115601, 0.00015127383812796324]",blurred,Boa confiança,39.08367919921875,good quality,7.756871559569242,low quality,103.03959667896038,low quality,562480.9509478089,low quality,14.773266792297363,low quality,139.3909222040278,good quality,low quality
06116d0e-95f8-401b-9e73-0914e31e2801.png,"[0.04959456995129585, 0.9504054188728333]",sharp,Baixa confiança,40.16278076171875,good quality,8.034822972881818,low quality,64.15046605879704,good quality,8397894.812897246,low quality,10.9283447265625,low quality,155.33426924034669,good quality,good quality
3e0ec12f-ae97-4f7a-b462-78d14ff99088.png,"[0.4423866868019104, 0.5576133131980896]",sharp,Baixa confiança,31.02606201171875,good quality,6.826557750688196,good quality,95.75687508339708,low quality,204663.3381779948,low quality,17.436449732588187,low quality,131.1355035800511,low quality,low quality
7502e8fa-0e57-47b9-9f48-31bec2f05864.png,"[0.05086800828576088, 0.9491320252418518]",sharp,Baixa confiança,14.45916748046875,good quality,4.7592603925847525,good quality,50.50785400814982,good quality,6773509.552748954,low quality,14.433419227600098,low quality,152.40677567096003,good quality,good quality
0215fcb7-b018-4149-8a16-72972c4ae9bf.png,"[0.43812382221221924, 0.561876118183136]",sharp,Baixa confiança,41.15252685546875,low quality,5.06419514048341,good quality,74.26655657569887,good quality,859983.7689887424,low quality,17.737390377872227,low quality,139.52988073869736,good quality,good quality
8220acef-f357-4903-83eb-1f546a980f11.png,"[0.1395072340965271, 0.8604927062988281]",sharp,Baixa confiança,8.97137451171875,good quality,5.9740786003519695,good quality,52.35660739161016,good quality,14370738.868385889,low quality,18.039134979248047,low quality,157.58531162490414,good quality,good quality
a0601de9-0745-4b42-8846-95135f2cd094.png,"[0.05153988301753998, 0.9484601020812988]",sharp,Baixa confiança,9.09588623046875,good quality,6.114636913801015,good quality,58.42705509346168,good quality,9063781.701020628,low quality,19.09229850769043,low quality,151.494608426553,good quality,good quality
72e8beed-5c66-4bbf-be30-3b86c9353e37.png,"[0.8753392696380615, 0.12466075271368027]",blurred,Baixa confiança,14.76043701171875,good quality,4.735386044192367,good quality,79.564071275937,good quality,3121864.383536685,low quality,11.974833488464355,low quality,146.385016210274,good quality,good quality
0bd7efd3-4861-4ec2-a357-e4b2c3ad856b.png,"[0.0018241378711536527, 0.998175859451294]",sharp,Boa confiança,38.15106201171875,good quality,7.044897271746265,good quality,46.57841398518686,good quality,204176541.9702741,good quality,48.400386810302734,good quality,179.54750166078594,good quality,good quality
0c597066-734e-4572-9da0-d8c8a5f5306b.png,"[4.055944737046957e-05, 0.9999594688415527]",sharp,Boa confiança,4.00311279296875,good quality,3.6648838180296233,good quality,39.45623615138119,good quality,4519676.891643944,low quality,16.05580111095364,low quality,149.52138866014084,good quality,good quality
85373614-51fa-4985-b6e2-53700555effe.png,"[0.0002466031291987747, 0.9997534155845642]",sharp,Boa confiança,5.93035888671875,good quality,4.840039236383781,good quality,43.204291652029774,good quality,4101449.813474197,low quality,15.30639949845679,low quality,150.7880532926925,good quality,good quality
656b3d69-a2a4-4490-ab7c-5e02f4945cfa.png,"[0.03119579888880253, 0.9688041806221008]",sharp,Baixa confiança,24.01873779296875,good quality,4.95629136784186,good quality,63.06868433539658,good quality,9835407.433292797,low quality,21.86181521265786,low quality,168.36372314069604,good quality,good quality
5b7f243c-77d6-4686-9b43-ef27113af6f2.png,"[0.7576220631599426, 0.24237790703773499]",blurred,Baixa confiança,7.97528076171875,good quality,3.936707957738261,good quality,63.5259004904957,good quality,3562653.499374129,low quality,14.358525097281712,low quality,150.08536870112673,good quality,good quality
2e63335d-445a-4cdf-ab3f-ac2ff0e02ebd.png,"[0.03669658675789833, 0.9633034467697144]",sharp,Baixa confiança,25.83221435546875,good quality,4.914304552630402,good quality,77.95036955687085,good quality,9959674.51232051,low quality,23.242311076936225,low quality,156.76146340741784,good quality,good quality
67c58253-4068-41b1-b9d3-a70b6cf71c40.png,"[0.09943680465221405, 0.9005631804466248]",sharp,Baixa confiança,22.54168701171875,good quality,4.06268146431069,good quality,58.03816478604215,good quality,6914173.712772847,low quality,19.36632823944092,low quality,148.6334361551705,good quality,good quality
1a1df3a5-f1c0-43eb-a778-c43b258b3e11.png,"[0.023429129272699356, 0.9765708446502686]",sharp,Baixa confiança,22.37127685546875,good quality,7.621866798459318,low quality,82.23058883146653,good quality,6060597.243939984,low quality,24.107247204066,low quality,146.5755222105994,good quality,good quality
ef785b41-5c4e-4490-821b-bc98ab102721.png,"[0.9930061101913452, 0.006993836257606745]",blurred,Boa confiança,47.61199951171875,low quality,7.115228677878039,low quality,60.93747892363508,good quality,5505635.298708065,low quality,15.877252578735352,low quality,143.51015755481572,good quality,low quality
d36db547-f384-463c-9e47-d94b84b6e4d2.png,"[0.9955021739006042, 0.004497845657169819]",blurred,Boa confiança,27.85125732421875,good quality,4.6333866032811,good quality,85.3776635743089,good quality,2291255.1060292907,low quality,28.658100242731077,good quality,150.78593087285424,good quality,good quality
7d822381-1e9a-47b7-a393-17f51c7646ee.png,"[0.21974530816078186, 0.7802547216415405]",sharp,Baixa confiança,24.82537841796875,good quality,5.461918980967504,good quality,93.39951099641851,low quality,3305984.723058267,low quality,31.49180672783517,good quality,144.98711574779503,good quality,good quality
2d236675-00e8-4f66-8355-2119b5528e2b.png,"[0.0494200773537159, 0.9505798816680908]",sharp,Baixa confiança,12.65447998046875,good quality,3.651835579821933,good quality,47.01754365479381,good quality,10907044.630703676,low quality,9.79657783774667,low quality,171.11600398896385,good quality,good quality
4c2056ba-91bb-495d-ac00-7cc0247eae0e.png,"[0.23156315088272095, 0.7684367895126343]",sharp,Baixa confiança,21.93621826171875,good quality,4.651077131738046,good quality,57.71257645950751,good quality,6156237.991704481,low quality,19.409440789473685,low quality,162.39954693046928,good quality,good quality
1976f613-401a-4234-a85e-a4eafad8a8e3.png,"[0.006898863706737757, 0.9931011199951172]",sharp,Boa confiança,26.96356201171875,good quality,4.980114990279825,good quality,61.16050991222824,good quality,6453868.3572588535,low quality,19.567021587441563,low quality,160.39693912930989,good quality,good quality
b4a9cb03-f81d-4918-bf1e-dd4d100fac84.png,"[0.0002979197888635099, 0.9997020363807678]",sharp,Boa confiança,17.00701904296875,good quality,3.8817104345963735,good quality,49.64799812718604,good quality,7625895.255484887,low quality,13.255464660143891,low quality,162.9527108558761,good quality,good quality
f0caffb6-4efd-40bb-917f-19e48532c74a.png,"[0.0007910467102192342, 0.9992089867591858]",sharp,Boa confiança,7.34930419921875,good quality,3.560384530549104,good quality,49.31474766341788,good quality,1513516.3696876296,low quality,6.46383511931007,low quality,168.7361077803345,good quality,good quality
bb7c71fb-3a21-40ee-90d6-7d9f1130340e.png,"[0.19073443114757538, 0.8092655539512634]",sharp,Baixa confiança,27.88885498046875,good quality,4.349699416478525,good quality,57.36810613118843,good quality,8296486.760101004,low quality,27.6617488861084,good quality,151.76852207404556,good quality,good quality
bf91b0c5-c8fb-4690-8e26-a3cb592573ce.png,"[0.00024752863100729883, 0.9997524619102478]",sharp,Boa confiança,8.88201904296875,good quality,3.850926942899719,good quality,62.97484757094404,good quality,20181545.262241967,low quality,27.23444557189941,good quality,159.69316290360382,good quality,good quality
b48aacf6-0b89-4558-8aad-b713fe7f065e.png,"[0.010379231534898281, 0.9896208047866821]",sharp,Boa confiança,2.67596435546875,good quality,5.348725788647831,good quality,70.23238267938768,good quality,12375692.941576935,low quality,29.725930213928223,good quality,152.80037799777244,good quality,good quality
298c3754-6698-4442-85b5-cb60271174b0.png,"[0.9713439345359802, 0.02865605428814888]",blurred,Baixa confiança,50.84344482421875,low quality,6.435249756679879,good quality,80.52140757519743,good quality,1198044.4752035236,low quality,8.29071200239355,low quality,166.6799269886309,good quality,low quality
ffd62a2b-49ff-4013-8d11-756a3f6d3c83.png,"[0.882692277431488, 0.11730766296386719]",blurred,Baixa confiança,26.66766357421875,good quality,5.619070153853402,good quality,82.19374784629784,good quality,2547852.7264849427,low quality,11.045593584656086,low quality,169.1972567837467,good quality,good quality
5d9ddc21-8031-491c-bbbc-08321fc9e80e.png,"[0.0031957062892615795, 0.9968043565750122]",sharp,Boa confiança,25.42010498046875,good quality,4.607335055897917,good quality,59.492200122856616,good quality,18949621.1314278,low quality,35.95159912109375,good quality,156.81669255138306,good quality,good quality
6e9f8148-7034-4b4c-a609-dba64d7bcd15.png,"[0.30732864141464233, 0.6926714181900024]",sharp,Baixa confiança,40.52947998046875,good quality,5.220484177000349,good quality,70.60528426148153,good quality,5066584.898294923,low quality,18.360751881771225,low quality,175.53003499065787,good quality,good quality
ce7fb216-a8fa-4893-a027-293fcff360cb.png,"[0.006331663113087416, 0.9936683773994446]",sharp,Boa confiança,23.59197998046875,good quality,5.392628932579324,good quality,53.110419131397016,good quality,15015815.69218648,low quality,23.27780818939209,low quality,155.95208324973726,good quality,good quality
f5a7206f-d2c5-459a-8df8-c9058e624f33.png,"[0.5784070491790771, 0.42159295082092285]",blurred,Baixa confiança,6.59735107421875,good quality,4.259012135863386,good quality,46.03804419258526,good quality,18530000.69899872,low quality,10.320160865783691,low quality,158.12463384639074,good quality,good quality
6b97582b-1b95-4336-a513-dcfd13c5559e.png,"[0.14922206103801727, 0.8507779836654663]",sharp,Baixa confiança,33.55584716796875,good quality,4.73257920991773,good quality,77.71100773001106,good quality,2164272.509812698,low quality,14.57174572664714,low quality,169.0522861631542,good quality,good quality
b05997aa-99d5-4411-87bc-5252b7994c36.png,"[0.016619402915239334, 0.9833805561065674]",sharp,Boa confiança,20.42498779296875,good quality,4.485491949038576,good quality,61.00492632250618,good quality,8181393.465798793,low quality,15.850924252802972,low quality,168.1141827290634,good quality,good quality
76eb6ee7-46f0-416e-be80-124dced02c7e.png,"[0.3321557343006134, 0.667844295501709]",sharp,Baixa confiança,19.60955810546875,good quality,4.546710042867143,good quality,77.47998532517674,good quality,1179947.0674135715,low quality,22.59770418013077,low quality,148.96105740585463,good quality,good quality
1bdf3141-ebd4-427c-88ea-8de7c9b683b3.png,"[0.4211060702800751, 0.5788939595222473]",sharp,Baixa confiança,23.11395263671875,good quality,4.076175912478765,good quality,54.39449538201919,good quality,4263104.513315141,low quality,12.934491157531738,low quality,145.8932437232512,good quality,good quality
7506fd83-045b-4738-a812-66bdc9feeb34.png,"[0.03134634718298912, 0.9686536192893982]",sharp,Baixa confiança,8.93280029296875,good quality,4.104671206797807,good quality,55.78061767205909,good quality,2639573.998526816,low quality,8.260223519384606,low quality,166.74136993442283,good quality,good quality
eb95b2a8-adc1-4644-8671-c60173075559.png,"[0.0004316316917538643, 0.9995684027671814]",sharp,Boa confiança,15.88690185546875,good quality,3.500394085131203,good quality,47.45395565501011,good quality,73400989.52422023,good quality,22.750436495081782,low quality,195.18168693948164,good quality,good quality
2a1ae2d6-4ab8-48bf-8879-6f711a108bc9.png,"[0.018741121515631676, 0.9812588095664978]",sharp,Boa confiança,40.59149169921875,good quality,4.363239479341035,good quality,58.96904295182279,good quality,8840172.808252893,low quality,15.13924789428711,low quality,150.9214654396245,good quality,good quality
91165076-dabe-4752-ac10-3d42874de760.png,"[0.5709393620491028, 0.42906060814857483]",blurred,Baixa confiança,12.50506591796875,good quality,3.9902260560768776,good quality,53.63374971465917,good quality,4526586.384246966,low quality,7.627986278423406,low quality,169.23949010962411,good quality,good quality
2392ee35-1f45-455e-b322-e3aff58948fc.png,"[0.0001260630233446136, 0.9998738765716553]",sharp,Boa confiança,19.65106201171875,good quality,5.384499631680113,good quality,42.7575058510993,good quality,67465941.77846691,good quality,35.17248058319092,good quality,167.8691994043075,good quality,good quality
db4c78ed-3922-4bc0-b7a6-5b218b45a08a.png,"[0.07643267512321472, 0.9235673546791077]",sharp,Baixa confiança,8.67694091796875,good quality,4.171014788652549,good quality,54.55897785169316,good quality,7357334.288078666,low quality,14.31115731883031,low quality,172.4573860131692,good quality,good quality
d438ed02-5367-43a9-b314-944fab3d09cc.png,"[0.07264463603496552, 0.9273553490638733]",sharp,Baixa confiança,8.64862060546875,good quality,3.7097795351153326,good quality,60.54882280634019,good quality,4054498.027440862,low quality,15.606696128845217,low quality,145.24634220489796,good quality,good quality
e7191e68-e383-4c97-b571-0b7912b8bf89.png,"[0.17723383009433746, 0.8227661848068237]",sharp,Baixa confiança,26.31463623046875,good quality,4.886516649727398,good quality,77.85632116743706,good quality,547706.1334702044,low quality,5.542768294598728,low quality,145.65786592256654,good quality,good quality
244a8f15-75c0-4069-8d1f-bdac1df971a1.png,"[0.985017716884613, 0.014982315711677074]",blurred,Boa confiança,27.13153076171875,good quality,4.310464347750106,good quality,82.75349228119997,good quality,1399414.1229235358,low quality,16.333400996393927,low quality,164.65113239850493,good quality,good quality
528ee5ee-9652-449f-aeef-5edc9e5fbaf8.png,"[0.009563093073666096, 0.990436851978302]",sharp,Boa confiança,2.99237060546875,good quality,3.795803146411128,good quality,69.25771562026213,good quality,7120812.168623539,low quality,29.33931541442871,good quality,149.01383530775877,good quality,good quality
74c1cdf6-262a-4729-a9cd-ad38c53c6610.png,"[0.01798630878329277, 0.9820136427879333]",sharp,Boa confiança,6.13787841796875,good quality,3.728401272787873,good quality,51.07533857588045,good quality,4586319.097640039,low quality,18.750616166188824,low quality,164.7844134452654,good quality,good quality
9d4ce1d4-3556-4032-8d19-a0d092ff485b.png,"[0.005416802130639553, 0.9945831894874573]",sharp,Boa confiança,14.83123779296875,good quality,4.222754723138405,good quality,57.44968066551284,good quality,32300726.981556803,good quality,18.1733267961673,low quality,179.4305179502846,good quality,good quality
8a2f3dfc-4a58-474a-83f6-5387c5bb18d7.png,"[0.02292349748313427, 0.9770764708518982]",sharp,Baixa confiança,9.18280029296875,good quality,4.5763471483438485,good quality,58.58936323879561,good quality,33685439.730844624,good quality,19.560388666461957,low quality,184.7389082696214,good quality,good quality
1d680835-5830-45d6-a7fe-334072803501.png,"[2.1044859749963507e-05, 0.9999788999557495]",sharp,Boa confiança,19.84783935546875,good quality,4.011251116964345,good quality,51.00177818199796,good quality,37515079.335288085,good quality,18.39358488556124,low quality,183.7973441585707,good quality,good quality
c38050c7-5f14-45d7-89d0-0f92ed935a2b.png,"[0.9999974966049194, 2.559793074397021e-06]",blurred,Boa confiança,51.95867919921875,low quality,8.803537981777819,low quality,141.43250236967822,low quality,880770.7605539891,low quality,10.589113235473633,low quality,141.07007871883252,good quality,low quality
0f1fc3e9-153f-491b-b168-04f21a3f3613.png,"[0.9999620914459229, 3.794530130107887e-05]",blurred,Boa confiança,37.00408935546875,good quality,11.945711294944028,low quality,140.06309765691478,low quality,1036812.7626277736,low quality,40.10834980010986,good quality,141.96666007307402,good quality,low quality
b7dfcfdc-9010-4f92-bf5d-cb28dfba766e.png,"[0.8983802795410156, 0.10161975771188736]",blurred,Baixa confiança,56.74627685546875,low quality,8.548519731617775,low quality,87.7276230443249,good quality,4089469.589945665,low quality,29.094115257263184,good quality,150.12806967365808,good quality,low quality
84ce9cb1-56f5-427f-a849-d7cf3eaeab6c.png,"[0.028520239517092705, 0.9714797139167786]",sharp,Baixa confiança,17.52899169921875,good quality,7.181296837513741,low quality,61.15440368492804,good quality,25644236.38941322,low quality,36.33034610748291,good quality,163.62911076295563,good quality,good quality
80d830f5-5ca4-4fa4-98d8-e4445fa8b4e8.png,"[9.689367288956419e-05, 0.9999030828475952]",sharp,Boa confiança,19.03436279296875,good quality,4.265240981989222,good quality,46.34428817254475,good quality,55511181.85368655,good quality,31.395944595336918,good quality,167.836338663156,good quality,good quality
07fb74e5-5928-4e92-b3f3-b6c8aef0293c.png,"[0.0035654569510370493, 0.9964345693588257]",sharp,Boa confiança,18.30584716796875,good quality,4.415332795098157,good quality,52.01170019710159,good quality,14728120.076630784,low quality,16.07894992828369,low quality,157.9468146754758,good quality,good quality
e2e1cf99-2ce5-4872-8697-1cf6db936b81.png,"[0.19323810935020447, 0.8067619204521179]",sharp,Baixa confiança,4.41326904296875,good quality,4.042831587653622,good quality,54.973594960556674,good quality,16425387.946301304,low quality,25.30055332183838,good quality,155.75972882559262,good quality,good quality
72c233f2-d9fa-4615-832b-1f320b51625c.png,"[1.9989167412859388e-05, 0.9999799728393555]",sharp,Boa confiança,24.22088623046875,good quality,6.775815441122871,good quality,51.39993402568177,good quality,66455422.31937667,good quality,27.95608329772949,good quality,170.0642220226622,good quality,good quality
b7011816-6d9f-4d21-b1d0-17b963bd2c8d.png,"[0.012374387122690678, 0.9876256585121155]",sharp,Boa confiança,17.20623779296875,good quality,3.443107529242372,good quality,50.57927607552149,good quality,22734228.74264296,low quality,19.79329490661621,low quality,162.3733159200466,good quality,good quality
77273c5c-3fd8-44d8-afc1-06a3b70b9000.png,"[0.0007014597649686038, 0.9992985725402832]",sharp,Boa confiança,8.97869873046875,good quality,3.5913017758575547,good quality,66.8435774349091,good quality,14077138.66230576,low quality,24.10291957855225,low quality,160.9116200422853,good quality,good quality
576618f2-801d-42a4-8fc4-d53b23e9f839.png,"[0.051697589457035065, 0.9483023881912231]",sharp,Baixa confiança,18.05633544921875,good quality,4.451996147470478,good quality,62.68848828110288,good quality,2204269.4808191466,low quality,16.69192600250244,low quality,143.26484121289795,good quality,good quality
1822d795-f15c-4680-b48c-2cc38724d5d2.png,"[0.9998712539672852, 0.00012875911488663405]",blurred,Boa confiança,43.12274169921875,low quality,5.921880838874071,good quality,129.78005421699436,low quality,1960424.5293323677,low quality,39.36547946929932,good quality,161.60280721133927,good quality,low quality
9e480e89-aa63-4adf-a925-17c771bdf1bb.png,"[0.007927756756544113, 0.9920722842216492]",sharp,Boa confiança,11.42742919921875,good quality,6.342056574450499,good quality,71.83924950613054,good quality,4994439.717265897,low quality,22.87588405609131,low quality,142.0944968281846,good quality,good quality
12cf29c7-6f59-4ec1-9ba7-af5112164d4a.png,"[0.002508762991055846, 0.9974912405014038]",sharp,Boa confiança,22.66229248046875,good quality,5.846521921597335,good quality,41.46624637770081,good quality,170512184.466433,good quality,40.537858963012695,good quality,184.1661579452152,good quality,good quality
4fcf5cf3-588f-47ff-8ee9-1bc2e2b806a1.png,"[0.01676984317600727, 0.9832301735877991]",sharp,Boa confiança,16.66229248046875,good quality,5.74235757390907,good quality,69.11734181113992,good quality,22113001.186976086,low quality,27.87082290649414,good quality,164.67782473687913,good quality,good quality
dec09ecd-1785-41b0-9ba2-135402b25deb.png,"[0.017245475202798843, 0.9827545285224915]",sharp,Boa confiança,32.09295654296875,good quality,7.370935441749515,low quality,64.40288226745605,good quality,24200171.313980468,low quality,24.033745765686035,low quality,167.18988936615492,good quality,good quality
e911a4fc-5dc5-4d6d-ba32-6c186bf735e3.png,"[0.08493147045373917, 0.915068507194519]",sharp,Baixa confiança,23.37664794921875,good quality,3.717850532632919,good quality,61.89297543561871,good quality,11211218.771278651,low quality,24.42579936981201,low quality,157.56562164709752,good quality,good quality
cce94471-9a44-49ce-b1c0-8f2c1aff17cf.png,"[0.06930752098560333, 0.9306924939155579]",sharp,Baixa confiança,40.04901123046875,good quality,5.002301133006609,good quality,60.09262826372841,good quality,10429103.995889504,low quality,25.31913185119629,good quality,157.1160741134146,good quality,good quality
0ccea8b5-d45f-4545-ac64-0d589d51d706.png,"[0.47233498096466064, 0.5276650786399841]",sharp,Baixa confiança,12.27459716796875,good quality,4.113179596684583,good quality,64.26874634371185,good quality,8219494.319327834,low quality,14.286211967468262,low quality,155.4342279428844,good quality,good quality
f7cf6be5-cb5e-4b7b-9724-288cf472e57c.png,"[0.031337201595306396, 0.9686627984046936]",sharp,Baixa confiança,24.90057373046875,good quality,5.457675975577721,good quality,63.66110550517518,good quality,9024609.582683325,low quality,15.750238418579102,low quality,151.27536538072155,good quality,good quality
fcfd3ebd-683f-4363-af1f-f21c28c81ba5.png,"[0.0035155131481587887, 0.9964845180511475]",sharp,Boa confiança,-3.46368408203125,good quality,4.024921322116095,good quality,84.91043903081831,good quality,19776667.961590733,low quality,25.076071739196777,good quality,163.20839039621814,good quality,good quality
ae3d170a-c306-4531-9267-43a08e8ce3de.png,"[0.8954817652702332, 0.10451821237802505]",blurred,Baixa confiança,19.84344482421875,good quality,9.035831410846976,low quality,70.77880939981816,good quality,7156330.150978375,low quality,26.73876953125,good quality,158.5199321967906,good quality,good quality
8507777f-bd71-4d90-ae43-dc10afb278d0.png,"[0.3600756525993347, 0.6399243474006653]",sharp,Baixa confiança,7.19207763671875,good quality,4.986163841459679,good quality,76.15565219168424,good quality,8817509.154869929,low quality,28.582006430229715,good quality,158.59181061534815,good quality,good quality
dab97321-1e54-42d9-8882-0dd37054fc81.png,"[0.001272164168767631, 0.9987278580665588]",sharp,Boa confiança,11.86492919921875,good quality,3.637004878365683,good quality,51.916750397237024,good quality,7574068.73497213,low quality,23.387924418071847,low quality,156.33054593680728,good quality,good quality
516bbac4-456c-49f5-b2db-decd18d55f24.png,"[0.17202885448932648, 0.8279711604118347]",sharp,Baixa confiança,4.05926513671875,good quality,4.554623149779603,good quality,72.1521470259029,good quality,4190284.351140023,low quality,27.19132804870605,good quality,150.19411839278553,good quality,good quality
9c8df11e-2320-4155-9b6c-c4f30ec070e2.png,"[0.0018518224824219942, 0.9981482028961182]",sharp,Boa confiança,8.65399169921875,good quality,4.857783696867762,good quality,60.25333240143411,good quality,10995075.559330482,low quality,14.51697063446045,low quality,160.27838100024655,good quality,good quality
4e79c701-e24c-4f1f-a13d-62acf57b7f91.png,"[0.003167345654219389, 0.9968326687812805]",sharp,Boa confiança,26.36102294921875,good quality,8.005732321373255,low quality,62.59088005379244,good quality,22076611.62270492,low quality,24.75113582611084,low quality,165.28203087828095,good quality,good quality
33e01fdd-933a-46c3-8d03-91b3fb2124cb.png,"[0.009955632500350475, 0.990044355392456]",sharp,Boa confiança,6.04119873046875,good quality,4.456741084958529,good quality,64.44825407770819,good quality,4187460.221339457,low quality,11.566980361938477,low quality,167.75412063102343,good quality,good quality
